Date,Open,High,Low,Close,Adj Close,Volume
2016-07-13,26.740000,26.889999,26.379999,26.639999,26.639999,550330
2016-07-14,26.760000,26.885000,26.575001,26.709999,26.709999,401463
2016-07-15,27.160000,27.180000,26.660000,26.750000,26.750000,505448
2016-07-18,26.825001,27.020000,26.440001,26.735001,26.735001,574308
2016-07-19,31.000000,32.695000,30.629999,32.549999,32.549999,3954795
2016-07-20,32.740002,33.000000,31.530001,32.349998,32.349998,1040653
2016-07-21,32.314999,32.860001,31.840000,32.500000,32.500000,801663
2016-07-22,32.279999,32.584999,32.055000,32.404999,32.404999,547811
2016-07-25,32.500000,34.115002,32.500000,33.955002,33.955002,912358
2016-07-26,33.875000,33.990002,33.599998,33.849998,33.849998,536412
2016-07-27,34.000000,34.075001,33.290001,33.514999,33.514999,609606
2016-07-28,33.570000,33.985001,33.040001,33.544998,33.544998,489576
2016-07-29,33.439999,34.075001,33.430000,33.924999,33.924999,454115
2016-08-01,34.185001,34.314999,33.180000,33.580002,33.580002,371751
2016-08-02,33.480000,33.665001,32.560001,32.560001,32.560001,554058
2016-08-03,32.450001,32.615002,32.099998,32.384998,32.384998,528927
2016-08-04,32.459999,32.660000,32.180000,32.615002,32.615002,473356
2016-08-05,32.599998,33.250000,32.580002,33.224998,33.224998,346063
2016-08-08,33.349998,33.724998,33.220001,33.220001,33.220001,409642
2016-08-09,33.279999,33.575001,33.000000,33.485001,33.485001,379485
2016-08-10,33.445000,34.099998,33.264999,34.099998,34.099998,659427
2016-08-11,34.395000,35.939999,34.299999,35.939999,35.939999,1018905
2016-08-12,35.974998,36.945000,35.895000,36.740002,36.740002,827100
2016-08-15,36.919998,37.650002,36.919998,37.250000,37.250000,649018
2016-08-16,37.000000,37.250000,36.235001,36.299999,36.299999,803258
2016-08-17,36.340000,36.459999,35.299999,35.299999,35.299999,942039
2016-08-18,35.540001,35.799999,35.435001,35.709999,35.709999,646298
2016-08-19,35.709999,35.750000,35.209999,35.689999,35.689999,686569
2016-08-22,35.805000,35.889999,35.099998,35.330002,35.330002,335475
2016-08-23,35.330002,35.759998,35.250000,35.375000,35.375000,566531
2016-08-24,35.400002,35.750000,35.215000,35.320000,35.320000,817662
2016-08-25,35.119999,35.119999,34.345001,34.369999,34.369999,624654
2016-08-26,34.375000,34.775002,34.209999,34.680000,34.680000,767549
2016-08-29,34.540001,34.540001,33.799999,34.000000,34.000000,377193
2016-08-30,34.205002,34.674999,34.189999,34.599998,34.599998,630009
2016-08-31,34.705002,34.705002,34.200001,34.285000,34.285000,417778
2016-09-01,34.270000,35.119999,34.189999,34.685001,34.685001,311733
2016-09-02,34.845001,35.189999,34.365002,35.090000,35.090000,376066
2016-09-05,35.395000,35.424999,34.884998,35.029999,35.029999,185678
2016-09-06,34.744999,35.500000,34.695000,35.345001,35.345001,382406
2016-09-07,35.555000,36.610001,35.435001,36.514999,36.514999,598181
2016-09-08,36.599998,36.599998,35.790001,36.209999,36.209999,592495
2016-09-09,36.150002,36.180000,35.549999,35.695000,35.695000,357081
2016-09-12,35.000000,35.220001,34.500000,35.154999,35.154999,351636
2016-09-13,35.299999,35.590000,34.959999,35.165001,35.165001,279669
2016-09-14,35.349998,35.485001,34.855000,35.244999,35.244999,425149
2016-09-15,35.055000,35.105000,34.654999,35.000000,35.000000,355869
2016-09-16,35.020000,35.485001,34.939999,35.189999,35.189999,774206
2016-09-19,35.544998,35.660000,35.139999,35.424999,35.424999,185533
2016-09-20,36.389999,36.590000,36.049999,36.384998,36.384998,439296
2016-09-21,36.619999,36.619999,36.035000,36.485001,36.485001,403748
2016-09-22,36.709999,37.825001,36.669998,36.990002,36.990002,407175
2016-09-23,37.000000,37.615002,36.830002,37.294998,37.294998,395658
2016-09-26,37.105000,37.105000,36.639999,36.740002,36.740002,294557
2016-09-27,37.000000,37.035000,36.060001,36.400002,36.400002,435380
2016-09-28,36.735001,37.299999,36.090000,36.345001,36.345001,472825
2016-09-29,36.759998,36.759998,36.195000,36.500000,36.500000,336807
2016-09-30,36.000000,37.244999,35.505001,37.150002,37.150002,468138
2016-10-04,37.154999,38.400002,37.154999,37.900002,37.900002,781077
2016-10-05,37.700001,38.110001,37.230000,37.959999,37.959999,405000
2016-10-06,38.110001,38.590000,37.865002,38.310001,38.310001,516076
2016-10-07,37.500000,37.540001,36.580002,36.970001,36.970001,994608
2016-10-10,37.020000,37.200001,36.770000,37.099998,37.099998,422129
2016-10-11,37.029999,38.185001,37.029999,37.610001,37.610001,461897
2016-10-12,37.650002,38.000000,37.430000,37.595001,37.595001,375280
2016-10-13,37.349998,37.395000,36.695000,37.080002,37.080002,551353
2016-10-14,37.314999,37.955002,37.084999,37.599998,37.599998,385242
2016-10-17,37.759998,37.825001,37.049999,37.209999,37.209999,392064
2016-10-18,37.299999,37.490002,36.945000,37.299999,37.299999,578788
2016-10-19,38.250000,40.110001,37.555000,39.904999,39.904999,1463525
2016-10-20,40.209999,41.115002,39.759998,40.345001,40.345001,935145
2016-10-21,40.400002,40.419998,39.345001,39.610001,39.610001,508213
2016-10-24,39.785000,40.345001,39.615002,39.980000,39.980000,434362
2016-10-25,40.160000,40.564999,39.990002,40.224998,40.224998,438989
2016-10-26,40.220001,40.349998,39.095001,39.820000,39.820000,371800
2016-10-27,39.895000,40.494999,39.314999,40.349998,40.349998,391181
2016-10-28,40.125000,40.125000,39.185001,39.794998,39.794998,448398
2016-10-31,39.695000,40.145000,39.490002,39.990002,39.990002,389913
2016-11-01,40.115002,40.299999,39.040001,39.105000,39.105000,310362
2016-11-02,39.020000,39.075001,38.314999,38.480000,38.480000,534506
2016-11-03,38.285000,39.049999,38.125000,38.450001,38.450001,315687
2016-11-04,38.450001,38.619999,38.014999,38.415001,38.415001,375050
2016-11-07,37.799999,38.105000,36.514999,36.955002,36.955002,785721
2016-11-08,36.825001,37.205002,36.680000,36.900002,36.900002,349747
2016-11-09,35.695000,37.665001,35.514999,37.500000,37.500000,618102
2016-11-10,38.549999,39.360001,34.450001,34.869999,34.869999,1333540
2016-11-11,35.165001,36.180000,35.115002,35.494999,35.494999,658896
2016-11-14,35.845001,36.014999,34.115002,34.785000,34.785000,737029
2016-11-15,34.849998,35.299999,34.380001,34.779999,34.779999,628709
2016-11-16,34.799999,35.150002,34.455002,35.005001,35.005001,515757
2016-11-17,35.060001,35.395000,34.740002,35.395000,35.395000,449182
2016-11-18,35.570000,35.750000,35.325001,35.665001,35.665001,386223
2016-11-21,35.770000,35.810001,35.009998,35.810001,35.810001,323240
2016-11-22,35.970001,36.064999,35.505001,35.895000,35.895000,422898
2016-11-23,36.025002,36.250000,35.264999,35.610001,35.610001,392417
2016-11-24,35.619999,35.825001,34.855000,35.345001,35.345001,389044
2016-11-25,35.314999,36.115002,35.270000,36.115002,36.115002,620750
2016-11-28,36.049999,36.110001,35.110001,35.220001,35.220001,323501
2016-11-29,35.139999,35.845001,35.125000,35.845001,35.845001,273657
2016-11-30,35.855000,35.974998,35.150002,35.165001,35.165001,503679
2016-12-01,34.990002,35.125000,34.240002,34.275002,34.275002,508306
2016-12-02,34.200001,34.430000,33.544998,34.330002,34.330002,567029
2016-12-05,34.349998,34.955002,34.279999,34.660000,34.660000,309937
2016-12-06,34.720001,34.904999,34.375000,34.494999,34.494999,301309
2016-12-07,34.785000,35.259998,34.674999,35.174999,35.174999,406816
2016-12-08,35.259998,35.270000,34.625000,34.939999,34.939999,308861
2016-12-09,34.970001,35.279999,34.959999,35.040001,35.040001,315579
2016-12-12,35.099998,35.145000,34.715000,34.840000,34.840000,320980
2016-12-13,34.939999,35.334999,34.775002,35.334999,35.334999,439094
2016-12-14,35.380001,36.619999,35.340000,35.750000,35.750000,426836
2016-12-15,35.799999,36.099998,35.049999,35.755001,35.755001,379937
2016-12-16,35.775002,36.040001,35.134998,35.709999,35.709999,516303
2016-12-19,35.750000,35.980000,35.419998,35.884998,35.884998,237210
2016-12-20,35.985001,36.005001,35.650002,35.775002,35.775002,200598
2016-12-21,35.805000,36.090000,35.590000,35.945000,35.945000,198639
2016-12-22,35.924999,36.485001,35.750000,36.310001,36.310001,326879
2016-12-23,36.270000,36.395000,36.000000,36.070000,36.070000,167916
2016-12-27,36.209999,36.209999,35.740002,35.740002,35.740002,162118
2016-12-28,35.779999,36.610001,35.700001,36.360001,36.360001,237115
2016-12-29,36.195000,36.500000,36.139999,36.215000,36.215000,150647
2016-12-30,36.125000,36.330002,36.035000,36.290001,36.290001,86848
2017-01-02,36.439999,37.134998,36.205002,36.904999,36.904999,142055
2017-01-03,36.924999,38.125000,36.900002,37.314999,37.314999,483411
2017-01-04,37.310001,37.500000,35.830002,35.919998,35.919998,539248
2017-01-05,35.875000,37.125000,35.860001,36.764999,36.764999,319191
2017-01-06,36.669998,37.665001,36.505001,37.349998,37.349998,308847
2017-01-09,37.455002,37.634998,37.070000,37.404999,37.404999,235413
2017-01-10,37.599998,37.840000,36.950001,37.240002,37.240002,283978
2017-01-11,37.325001,38.415001,37.185001,38.145000,38.145000,460474
2017-01-12,38.165001,39.055000,38.075001,38.654999,38.654999,674495
2017-01-13,38.799999,40.380001,38.799999,39.755001,39.755001,622717
2017-01-16,40.270000,40.310001,39.465000,39.650002,39.650002,373425
2017-01-17,37.380001,38.830002,36.750000,37.279999,37.279999,1846133
2017-01-18,37.580002,37.799999,36.455002,37.000000,37.000000,904016
2017-01-19,37.075001,37.455002,36.759998,36.799999,36.799999,378700
2017-01-20,36.735001,36.895000,34.919998,35.889999,35.889999,1160243
2017-01-23,35.814999,36.000000,35.630001,35.740002,35.740002,381559
2017-01-24,35.799999,35.895000,35.320000,35.595001,35.595001,462099
2017-01-25,35.810001,36.110001,35.305000,36.084999,36.084999,678831
2017-01-26,36.240002,36.349998,35.820000,35.939999,35.939999,411594
2017-01-27,36.250000,36.445000,36.000000,36.209999,36.209999,527862
2017-01-30,36.205002,36.205002,35.514999,35.919998,35.919998,360081
2017-01-31,36.090000,37.150002,35.974998,36.505001,36.505001,682085
2017-02-01,36.700001,37.125000,36.119999,36.619999,36.619999,538409
2017-02-02,36.654999,36.959999,36.200001,36.834999,36.834999,314782
2017-02-03,36.805000,37.139999,36.459999,36.794998,36.794998,464758
2017-02-06,36.820000,36.924999,36.080002,36.134998,36.134998,301594
2017-02-07,36.000000,36.445000,36.000000,36.340000,36.340000,286486
2017-02-08,36.244999,36.509998,36.055000,36.509998,36.509998,319943
2017-02-09,36.584999,37.605000,36.415001,37.529999,37.529999,576854
2017-02-10,37.514999,37.935001,37.500000,37.634998,37.634998,341589
2017-02-13,37.630001,37.830002,37.439999,37.689999,37.689999,233482
2017-02-14,37.619999,37.840000,37.494999,37.805000,37.805000,210583
2017-02-15,37.849998,37.985001,37.380001,37.595001,37.595001,227269
2017-02-16,37.665001,37.939999,37.365002,37.575001,37.575001,209609
2017-02-17,37.599998,37.599998,37.009998,37.150002,37.150002,304681
2017-02-20,37.209999,37.669998,36.985001,37.514999,37.514999,276625
2017-02-21,37.549999,38.025002,37.415001,38.020000,38.020000,279664
2017-02-22,38.099998,38.330002,37.880001,38.299999,38.299999,385725
2017-02-23,38.205002,38.450001,38.055000,38.150002,38.150002,325846
2017-02-24,37.955002,38.389999,37.255001,37.794998,37.794998,428171
2017-02-27,37.605000,38.209999,37.560001,37.820000,37.820000,441756
2017-02-28,38.040001,38.189999,37.735001,37.750000,37.750000,586647
2017-03-01,36.215000,37.650002,35.549999,37.439999,37.439999,1702748
2017-03-02,37.490002,37.490002,36.355000,36.505001,36.505001,814153
2017-03-03,36.205002,36.294998,35.695000,35.785000,35.785000,779314
2017-03-06,35.799999,36.000000,35.485001,35.634998,35.634998,496242
2017-03-07,35.674999,36.029999,35.490002,35.535000,35.535000,379993
2017-03-08,35.509998,36.090000,35.500000,35.834999,35.834999,413649
2017-03-09,35.779999,35.924999,35.430000,35.799999,35.799999,483112
2017-03-10,36.450001,37.160000,36.450001,36.779999,36.779999,927987
2017-03-13,36.880001,37.055000,36.810001,37.055000,37.055000,337732
2017-03-14,36.889999,36.980000,36.130001,36.570000,36.570000,525650
2017-03-15,36.555000,36.990002,36.549999,36.860001,36.860001,414094
2017-03-16,37.180000,37.355000,37.009998,37.224998,37.224998,413012
2017-03-17,37.209999,37.435001,36.974998,37.430000,37.430000,513089
2017-03-20,37.360001,37.814999,37.279999,37.599998,37.599998,331820
2017-03-21,37.740002,37.880001,37.224998,37.224998,37.224998,483479
2017-03-22,36.865002,36.865002,36.275002,36.669998,36.669998,312812
2017-03-23,36.605000,37.180000,36.564999,37.150002,37.150002,304676
2017-03-24,37.200001,37.525002,36.869999,37.520000,37.520000,340742
2017-03-27,37.294998,37.490002,37.084999,37.490002,37.490002,240846
2017-03-28,37.514999,37.685001,37.330002,37.595001,37.595001,228435
2017-03-29,37.654999,37.685001,37.294998,37.500000,37.500000,208709
2017-03-30,37.529999,37.639999,37.259998,37.419998,37.419998,159901
2017-03-31,37.375000,37.924999,37.169998,37.924999,37.924999,304541
2017-04-03,38.000000,38.334999,37.750000,38.200001,38.200001,418820
2017-04-04,38.264999,39.889999,38.049999,39.570000,39.570000,833142
2017-04-05,39.334999,39.410000,39.014999,39.384998,39.384998,461743
2017-04-06,39.200001,39.584999,39.080002,39.549999,39.549999,332124
2017-04-07,39.599998,39.660000,38.805000,39.070000,39.070000,398650
2017-04-10,39.040001,39.375000,38.810001,38.959999,38.959999,288334
2017-04-11,38.965000,39.020000,38.299999,38.665001,38.665001,298051
2017-04-12,38.820000,39.990002,38.544998,39.959999,39.959999,608442
2017-04-13,39.869999,40.750000,39.509998,40.500000,40.500000,502915
2017-04-18,40.705002,40.764999,40.290001,40.345001,40.345001,490670
2017-04-19,38.950001,38.950001,38.009998,38.419998,38.419998,1349290
2017-04-20,38.375000,38.500000,37.365002,38.400002,38.400002,777105
2017-04-21,38.500000,38.805000,37.900002,37.930000,37.930000,508779
2017-04-24,38.674999,39.410000,38.674999,39.330002,39.330002,643095
2017-04-25,39.415001,40.380001,39.340000,40.180000,40.180000,551755
2017-04-26,40.090000,40.395000,39.919998,40.189999,40.189999,458292
2017-04-27,40.145000,40.709999,39.880001,40.494999,40.494999,381773
2017-04-28,40.400002,40.990002,40.340000,40.485001,40.485001,438437
2017-05-02,40.500000,40.695000,40.165001,40.680000,40.680000,410656
2017-05-03,40.299999,40.314999,39.605000,39.970001,39.970001,390552
2017-05-04,40.070000,40.834999,39.959999,40.455002,40.455002,326704
2017-05-05,40.400002,40.770000,40.230000,40.770000,40.770000,360902
2017-05-08,40.889999,41.610001,40.529999,41.105000,41.105000,571097
2017-05-09,40.509998,41.790001,40.259998,40.535000,40.535000,604810
2017-05-10,40.000000,40.349998,39.334999,39.799999,39.799999,1170319
2017-05-11,39.735001,39.740002,38.825001,39.000000,39.000000,1037442
2017-05-12,39.134998,39.340000,38.889999,39.215000,39.215000,548090
2017-05-15,39.200001,39.500000,38.945000,39.099998,39.099998,593468
2017-05-16,39.200001,40.340000,39.099998,39.715000,39.715000,745853
2017-05-17,39.625000,40.480000,39.334999,40.000000,40.000000,822168
2017-05-18,39.865002,40.459999,39.520000,39.980000,39.980000,496919
2017-05-19,40.020000,40.595001,39.990002,40.169998,40.169998,503889
2017-05-22,40.584999,40.730000,40.365002,40.555000,40.555000,621264
2017-05-23,40.535000,42.330002,40.535000,41.919998,41.919998,723655
2017-05-24,41.919998,42.169998,41.560001,41.869999,41.869999,384325
2017-05-25,41.875000,42.575001,41.830002,42.490002,42.490002,278255
2017-05-26,42.590000,42.985001,42.400002,42.619999,42.619999,431651
2017-05-29,42.595001,42.840000,42.240002,42.279999,42.279999,225815
2017-05-30,42.250000,42.500000,42.180000,42.400002,42.400002,324918
2017-05-31,42.400002,42.889999,42.075001,42.509998,42.509998,2661797
2017-06-01,42.590000,42.900002,42.200001,42.900002,42.900002,346740
2017-06-02,43.200001,43.764999,42.884998,43.305000,43.305000,543798
2017-06-05,43.305000,43.305000,43.305000,43.305000,43.305000,0
2017-06-06,43.505001,43.560001,42.924999,43.439999,43.439999,542030
2017-06-07,43.310001,43.805000,43.180000,43.685001,43.685001,479722
2017-06-08,43.750000,44.095001,43.549999,43.950001,43.950001,411994
2017-06-09,44.000000,44.990002,43.865002,44.840000,44.840000,455854
2017-06-12,44.400002,44.400002,42.875000,42.985001,42.985001,679548
2017-06-13,43.139999,43.735001,43.139999,43.520000,43.520000,399476
2017-06-14,43.705002,43.959999,43.365002,43.465000,43.465000,535602
2017-06-15,43.215000,43.215000,42.419998,42.564999,42.564999,417234
2017-06-16,42.689999,43.439999,42.689999,43.439999,43.439999,888835
2017-06-19,43.695000,44.740002,43.605000,44.730000,44.730000,412396
2017-06-20,45.090000,45.480000,42.459999,42.830002,42.830002,1071728
2017-06-21,42.299999,42.695000,40.215000,42.595001,42.595001,1741160
2017-06-22,42.500000,42.974998,42.349998,42.570000,42.570000,408856
2017-06-23,42.590000,42.590000,40.919998,41.020000,41.020000,588065
2017-06-26,40.494999,41.075001,39.980000,40.685001,40.685001,864185
2017-06-27,40.474998,40.724998,40.035000,40.404999,40.404999,444391
2017-06-28,40.279999,40.919998,40.035000,40.889999,40.889999,577767
2017-06-29,41.270000,41.404999,39.650002,39.654999,39.654999,497784
2017-06-30,39.180000,40.610001,38.810001,40.009998,40.009998,932023
2017-07-03,40.950001,40.950001,40.009998,40.235001,40.235001,347799
2017-07-04,40.189999,40.435001,39.845001,40.209999,40.209999,241792
2017-07-05,39.514999,40.674999,39.270000,40.395000,40.395000,573141
2017-07-06,40.619999,40.695000,39.294998,39.540001,39.540001,438034
2017-07-07,39.634998,39.915001,39.115002,39.669998,39.669998,499058
2017-07-10,39.924999,40.009998,39.439999,39.500000,39.500000,357451
2017-07-11,39.500000,39.775002,39.035000,39.099998,39.099998,280652
2017-07-12,40.299999,40.939999,40.130001,40.689999,40.689999,641410
2017-07-13,40.779999,41.490002,40.415001,41.439999,41.439999,650170
2017-07-14,41.549999,41.680000,41.235001,41.680000,41.680000,327947
2017-07-17,42.084999,42.849998,41.680000,42.744999,42.744999,602802
2017-07-18,40.500000,40.500000,38.570000,39.209999,39.209999,2972830
2017-07-19,39.014999,39.419998,37.535000,37.830002,37.830002,1432868
2017-07-20,38.035000,39.044998,37.259998,38.869999,38.869999,1277747
2017-07-21,38.040001,38.599998,37.465000,37.599998,37.599998,898372
2017-07-24,37.439999,37.674999,36.660000,36.990002,36.990002,1004452
2017-07-25,37.070000,37.564999,36.970001,37.084999,37.084999,663323
2017-07-26,37.130001,37.900002,36.980000,37.435001,37.435001,865708
2017-07-27,37.400002,37.875000,37.299999,37.645000,37.645000,355904
2017-07-28,37.310001,38.180000,37.230000,37.724998,37.724998,421396
2017-07-31,37.770000,38.180000,37.570000,37.814999,37.814999,463888
2017-08-01,37.974998,38.849998,37.735001,38.544998,38.544998,545909
2017-08-02,38.759998,38.770000,38.259998,38.660000,38.660000,480169
2017-08-03,38.665001,39.299999,38.650002,39.180000,39.180000,669122
2017-08-04,39.165001,39.820000,38.924999,39.599998,39.599998,509999
2017-08-07,39.735001,39.820000,39.275002,39.445000,39.445000,391798
2017-08-08,39.110001,39.529999,39.095001,39.529999,39.529999,511736
2017-08-09,39.200001,39.740002,39.070000,39.439999,39.439999,735211
2017-08-10,38.500000,40.154999,38.220001,39.709999,39.709999,1175775
2017-08-11,39.340000,39.939999,38.895000,39.875000,39.875000,768667
2017-08-14,40.099998,40.299999,39.799999,39.959999,39.959999,441155
2017-08-15,40.200001,40.439999,39.974998,40.049999,40.049999,428955
2017-08-16,40.264999,40.575001,40.044998,40.500000,40.500000,416634
2017-08-17,40.514999,41.169998,40.514999,40.814999,40.814999,464235
2017-08-18,40.590000,40.695000,40.224998,40.500000,40.500000,435162
2017-08-21,40.410000,40.549999,39.889999,40.005001,40.005001,324188
2017-08-22,40.145000,40.349998,39.884998,40.160000,40.160000,367037
2017-08-23,40.080002,40.369999,39.840000,39.884998,39.884998,390148
2017-08-24,40.029999,40.325001,39.869999,39.994999,39.994999,289676
2017-08-25,40.365002,41.154999,40.165001,40.294998,40.294998,487980
2017-08-28,40.195000,40.400002,39.904999,40.060001,40.060001,229530
2017-08-29,39.799999,40.005001,39.619999,39.915001,39.915001,490457
2017-08-30,40.200001,40.200001,39.845001,39.889999,39.889999,300264
2017-08-31,40.099998,40.139999,39.540001,39.785000,39.785000,483959
2017-09-01,39.825001,40.134998,39.825001,40.000000,40.000000,318304
2017-09-04,39.630001,40.169998,39.630001,39.939999,39.939999,259941
2017-09-05,39.974998,40.494999,39.730000,40.230000,40.230000,293847
2017-09-06,40.169998,40.459999,40.000000,40.099998,40.099998,383550
2017-09-07,40.349998,40.619999,40.000000,40.040001,40.040001,317572
2017-09-08,40.055000,40.334999,39.610001,40.330002,40.330002,326064
2017-09-11,40.174999,41.974998,40.174999,41.494999,41.494999,664132
2017-09-12,41.299999,41.735001,41.299999,41.404999,41.404999,320898
2017-09-13,41.230000,41.865002,41.224998,41.790001,41.790001,396809
2017-09-14,41.875000,42.279999,41.750000,41.865002,41.865002,308899
2017-09-15,41.750000,41.994999,40.935001,40.990002,40.990002,613147
2017-09-18,41.169998,41.305000,40.990002,41.215000,41.215000,279413
2017-09-19,41.400002,41.955002,41.365002,41.544998,41.544998,311028
2017-09-20,41.610001,41.720001,41.150002,41.334999,41.334999,231117
2017-09-21,41.314999,41.590000,40.939999,41.355000,41.355000,222515
2017-09-22,41.395000,41.590000,41.110001,41.549999,41.549999,284085
2017-09-25,41.520000,42.064999,41.255001,41.945000,41.945000,270880
2017-09-26,41.744999,41.884998,40.935001,41.125000,41.125000,373703
2017-09-27,41.200001,41.474998,40.834999,41.400002,41.400002,318580
2017-09-28,41.404999,42.009998,41.105000,41.884998,41.884998,288157
2017-09-29,41.845001,42.400002,41.705002,42.400002,42.400002,352742
2017-10-02,42.400002,42.880001,41.924999,42.505001,42.505001,392188
2017-10-03,42.505001,42.505001,42.505001,42.505001,42.505001,0
2017-10-04,42.599998,42.980000,42.404999,42.919998,42.919998,526242
2017-10-05,42.990002,44.520000,42.945000,44.259998,44.259998,794843
2017-10-06,44.080002,44.180000,43.375000,43.669998,43.669998,482171
2017-10-09,43.884998,44.355000,43.860001,44.125000,44.125000,403939
2017-10-10,44.119999,44.389999,44.005001,44.244999,44.244999,351441
2017-10-11,44.189999,44.590000,44.075001,44.549999,44.549999,182601
2017-10-12,44.595001,44.974998,44.590000,44.924999,44.924999,280133
2017-10-13,44.855000,44.900002,44.009998,44.514999,44.514999,383324
2017-10-16,44.584999,44.814999,44.435001,44.590000,44.590000,375544
2017-10-17,44.610001,44.705002,44.084999,44.215000,44.215000,539238
2017-10-18,43.000000,43.840000,42.110001,42.549999,42.549999,1572721
2017-10-19,42.540001,42.595001,41.500000,41.669998,41.669998,592167
2017-10-20,41.764999,42.195000,41.294998,41.650002,41.650002,440950
2017-10-23,41.759998,42.000000,41.154999,41.404999,41.404999,283597
2017-10-24,41.404999,41.695000,41.224998,41.485001,41.485001,317877
2017-10-25,41.630001,41.685001,41.110001,41.220001,41.220001,335493
2017-10-26,41.139999,42.084999,41.049999,41.945000,41.945000,397189
2017-10-27,42.185001,42.570000,42.080002,42.205002,42.205002,290078
2017-10-30,42.305000,43.040001,42.299999,42.955002,42.955002,351187
2017-10-31,42.955002,42.955002,42.955002,42.955002,42.955002,0
2017-11-01,43.169998,43.450001,42.035000,42.325001,42.325001,648729
2017-11-02,42.150002,43.349998,41.915001,43.180000,43.180000,488704
2017-11-03,43.200001,44.020000,43.139999,43.735001,43.735001,382899
2017-11-06,43.955002,43.955002,43.349998,43.419998,43.419998,474137
2017-11-07,41.650002,41.935001,40.070000,40.959999,40.959999,2415227
2017-11-08,40.470001,41.455002,40.259998,41.005001,41.005001,765717
2017-11-09,41.415001,41.689999,40.830002,41.115002,41.115002,813730
2017-11-10,41.220001,41.275002,40.009998,40.080002,40.080002,418827
2017-11-13,40.000000,40.014999,39.250000,39.455002,39.455002,485473
2017-11-14,39.474998,40.259998,39.355000,39.915001,39.915001,485698
2017-11-15,39.799999,39.955002,39.599998,39.689999,39.689999,352072
2017-11-16,39.930000,41.439999,39.814999,41.185001,41.185001,566564
2017-11-17,41.180000,41.590000,40.875000,41.445000,41.445000,311671
2017-11-20,41.189999,41.895000,41.105000,41.744999,41.744999,523826
2017-11-21,41.740002,42.564999,41.509998,42.369999,42.369999,327569
2017-11-22,42.369999,42.980000,42.105000,42.599998,42.599998,425733
2017-11-23,42.470001,42.500000,41.869999,42.290001,42.290001,256830
2017-11-24,42.439999,43.275002,41.840000,42.855000,42.855000,380105
2017-11-27,42.799999,43.794998,42.660000,43.325001,43.325001,384565
2017-11-28,43.400002,43.400002,42.430000,43.044998,43.044998,483512
2017-11-29,43.250000,43.595001,42.825001,43.000000,43.000000,337255
2017-11-30,43.000000,43.320000,42.730000,42.965000,42.965000,539322
2017-12-01,43.000000,43.270000,42.465000,42.820000,42.820000,394275
2017-12-04,43.360001,43.485001,42.875000,43.380001,43.380001,255987
2017-12-05,43.404999,43.610001,42.665001,43.494999,43.494999,335477
2017-12-06,43.250000,44.060001,42.669998,43.849998,43.849998,385986
2017-12-07,43.955002,44.080002,43.645000,44.025002,44.025002,286264
2017-12-08,44.500000,45.580002,44.150002,45.415001,45.415001,541803
2017-12-11,45.500000,45.895000,45.299999,45.845001,45.845001,480960
2017-12-12,45.775002,45.939999,45.445000,45.775002,45.775002,375496
2017-12-13,45.814999,46.435001,45.680000,46.264999,46.264999,441845
2017-12-14,46.264999,46.485001,45.674999,46.000000,46.000000,451852
2017-12-15,45.845001,45.900002,45.105000,45.430000,45.430000,742442
2017-12-18,44.799999,45.610001,43.595001,43.889999,43.889999,684453
2017-12-19,43.799999,44.075001,43.294998,43.544998,43.544998,460928
2017-12-20,43.744999,44.599998,43.689999,43.994999,43.994999,304946
2017-12-21,43.985001,44.180000,43.625000,43.959999,43.959999,379096
2017-12-22,44.044998,44.384998,43.740002,43.900002,43.900002,154475
2017-12-27,44.000000,44.360001,43.645000,44.240002,44.240002,289005
2017-12-28,44.369999,44.500000,44.025002,44.205002,44.205002,259232
2017-12-29,44.349998,44.410000,44.000000,44.115002,44.115002,110811
2018-01-02,44.459999,44.459999,43.689999,43.950001,43.950001,262764
2018-01-03,44.000000,45.299999,43.790001,45.189999,45.189999,429602
2018-01-04,45.400002,45.720001,44.630001,45.099998,45.099998,566624
2018-01-05,45.189999,45.349998,44.980000,45.139999,45.139999,239747
2018-01-08,45.330002,45.410000,44.560001,45.310001,45.310001,343947
2018-01-09,44.750000,45.200001,44.459999,44.509998,44.509998,358417
2018-01-10,44.450001,44.470001,43.790001,43.900002,43.900002,398610
2018-01-11,44.200001,45.970001,43.709999,44.500000,44.500000,833193
2018-01-12,44.759998,45.139999,44.549999,45.029999,45.029999,303005
2018-01-15,45.160000,45.189999,44.580002,44.580002,44.580002,234495
2018-01-16,44.919998,45.400002,44.470001,44.590000,44.590000,512336
2018-01-17,44.369999,46.860001,43.860001,46.689999,46.689999,700215
2018-01-18,45.880001,47.360001,45.810001,47.320000,47.320000,632166
2018-01-19,47.139999,48.250000,47.090000,47.919998,47.919998,458809
2018-01-22,48.619999,49.900002,48.000000,49.060001,49.060001,630560
2018-01-23,48.750000,49.669998,48.200001,48.709999,48.709999,514785
2018-01-24,48.299999,48.560001,47.590000,47.590000,47.590000,432613
2018-01-25,47.439999,47.570000,46.680000,46.869999,46.869999,495296
2018-01-26,46.599998,47.540001,46.130001,47.250000,47.250000,587349
2018-01-29,47.619999,47.619999,46.580002,46.639999,46.639999,501757
2018-01-30,46.520000,47.029999,46.279999,46.410000,46.410000,373760
2018-01-31,46.340000,47.259998,46.040001,47.180000,47.180000,436954
